chromosome	start	end	cn	cn1	cn2
4	110971866	111378370	2	2	0
4	111378370	111431032	8	6	2
4	111431403	111463329	7	7	0
4	111463829	111818549	3	3	0
4	111818549	111963179	2		
4	111963179	112487461	1		
4	112487461	112885192	3	3	0
4	112885192	113184332	3	3	0
4	113186147	113198069	3	3	0
4	113198073	113299036	0	0	0
4	113303457	113538061	3	2	1
4	113538561	113685560	6	5	1
4	113685560	113898246	3	3	0
4	113898246	114094431	3	2	1
4	114094931	114223303	2	2	0
4	114223803	114254408	6		
4	114256950	114286319	7	4	3
4	114288685	114700415	3	3	0
4	114700415	114900890	8	5	3
4	114901390	115083065	3		
4	115083065	115192070	2		
4	115192070	115519087	1		
4	115519587	115584639	2	2	0
4	115585139	115891789	3	3	0
4	115898263	115977104	6	4	2
4	115977104	116053774	0	0	0
4	116053774	116199670	0	0	0
4	116199670	116929150	1	1	0
4	116929150	117349394	0	0	0
4	117349394	118390001	1	1	0
4	118390001	119145607	2	2	0
4	119145628	119256844	3	3	0
4	119259275	119401608	3	3	0
4	119402108	119464890	3	3	0
4	119465390	119551538	1	1	0
4	119551550	119610643	6	6	0
4	119611143	119618477	1	1	0
4	119618977	119649847	1	1	0
4	119650347	119657770	2	2	0
4	119659361	120001296	6	6	0
4	120001296	120240794	2	2	0
4	120241859	120275302	0	0	0
4	120275307	120382981	0	0	0
4	120383481	120416828	1	1	0
4	120416832	120416998	1	1	0
4	120417002	120417893	3		
4	120417893	120419632	7	7	0
4	120419656	120480912	9	9	0
4	120481412	121337382	3	3	0
4	121337382	121447472	6		
4	121447472	121630890	1	1	0
4	121631390	121731980	2	2	0
4	121733894	121738098	2	2	0
4	121739515	121863137	3	3	0
4	121863137	122300906	3	3	0
4	122301406	122591200	2	2	0
4	122592626	122681582	3	2	1
4	122682660	122686326	1	1	0
4	122686331	122745099	6	6	0
4	122745936	122773608	2	2	0
4	122774108	122846512	6	6	0
4	122847012	123072959	2	2	0
4	123075122	123151348	3	3	0
4	123151848	123207146	3	3	0
4	123207646	123269879	3	3	0
4	123270282	123276480	2		
4	123276980	123334019	1	1	0
4	123336501	123533198	2	2	0
4	123533698	123844138	3	3	0
4	123844226	123854041	3	3	0
4	123854541	124177345	1	1	0
4	124177845	124256588	2	2	0
4	124256588	124580945	6	6	0
4	124580945	125274422	2	2	0
4	125274422	125420417	3	3	0
4	125420417	125584662	2	2	0
4	125585162	125725702	3		
4	125725702	125853537	3		
4	125853537	126163995	1		
4	126163995	126240853	3	3	0
4	126240853	126329955	3	3	0
4	126330455	126408022	2	2	0
4	126408522	126465605	6	6	0
4	126465605	126848444	2	2	0
4	126848444	127067209	1	1	0
4	127067209	127358896	0	0	0
4	127358896	127577661	1	1	0
4	127577661	127705274	3		
4	127705274	128306878	1	1	0
4	128306878	128620608	2	2	0
4	128621108	128637720	2	2	0
4	128638342	128694697	1	1	0
4	128695974	128748641	6	6	0
4	128751803	128803115	2	2	0
4	128804427	128878135	1	1	0
4	128878635	128929602	1	1	0
4	128930102	128950001	1	1	0
4	128950501	129012706	0	0	0
4	129013206	129127080	1	1	0
4	129127580	129143481	1	1	0
4	129143483	129300096	3	3	0
4	129300096	129776906	2	1	1
4	129778399	129877668	3	3	0
4	129878168	129964003	2	2	0
4	129965090	130071346	3	3	0
4	130071346	130434347	3	3	0
4	130434347	130615848	2		
4	130615848	130742898	3		
4	130742898	131305551	1	1	0
4	131305551	131432601	0	0	0
4	131432601	132340105	1		
4	132340105	133029808	0	0	0
4	133029808	133247609	1	1	0
4	133247609	133458745	2	2	0
4	133458745	134069981	1	1	0
4	134070481	134085279	3	3	0
4	134085779	134569468	1	1	0
4	134569468	134897979	0	0	0
4	134897979	135634277	0	0	0
4	135634277	136145039	0	0	0
4	136145039	137404273	1	1	0
4	137404273	137713044	3	3	0
4	137713044	137840185	1		
4	137840185	138094467	0	0	0
4	138094467	138257934	1		
4	138257934	138440940	2	1	1
4	138440945	138472195	3	2	1
4	138472195	138598312	2		
4	138598312	138940627	1	1	0
4	138940627	139048727	1		
4	139048727	139199357	6	5	1
4	139199357	139323233	1		
4	139323233	139519846	1	1	0
4	139519846	140188039	2	2	0
4	140188042	140195853	3	2	1
4	140196353	140221251	1		
4	140221751	140306162	3	3	0
4	140307265	140338462	3	3	0
4	140338962	140394701	1	1	0
4	140394775	140426659	1	1	0
4	140427159	140477972	5	5	0
4	140478472	140868243	2	2	0
4	140868243	141109792	3	3	0
4	141109792	141212762	2		
4	141212766	141311881	1	1	0
4	141313324	141321675	2	2	0
4	141323752	141543360	3	3	0
4	141543400	141578446	3	3	0
4	141578612	141787045	3	3	0
4	141787050	142153839	2	2	0
4	142154847	142558381	1	1	0
4	142558881	142643193	2	2	0
4	142643693	142763713	0	0	0
4	142763713	142925772	3	3	0
4	142925772	143158507	6	6	0
4	143159007	143209265	1	1	0
4	143209265	143963423	3	2	1
4	143963423	144258479	2	2	0
4	144258979	144474367	5	5	0
4	144475059	144617646	2	2	0
4	144617646	144794694	1	1	0
4	144796556	144917350	2	2	0
4	144917351	145049722	3	3	0
4	145050222	145206363	1		
4	145206363	145440575	2		
4	145440575	145566690	0	0	0
4	145567190	145660638	6	6	0
4	145660642	145684715	2	2	0
4	145684715	145955316	1		
4	145955316	146002959	1	1	0
4	146003459	146026881	6	6	0
4	146029197	146067518	7	7	0
4	146068018	146080633	6	6	0
4	146080741	146098703	1	1	0
4	146099203	146154802	8		
4	146154802	146367058	2	2	0
4	146367058	146563749	6	6	0
4	146567125	146580331	2	2	0
4	146580332	146653927	3	3	0
4	146654427	146767260	2	2	0
4	146767760	146969175	5	5	0
4	146969175	147104282	2	2	0
4	147104782	147425107	3	2	1
4	147425607	147436355	3	3	0
4	147438153	147667204	1	1	0
4	147667204	147741410	2	1	1
4	147741910	148066432	3	3	0
4	148066432	148193025	3		
4	148193025	148343697	1	1	0
4	148343697	148424145	3	3	0
4	148424145	148502297	3	2	1
4	148502297	148560288	2	2	0
4	148560788	148652703	3	3	0
4	148653376	148786123	2		
4	148787765	148827202	1	1	0
4	148827702	148860445	1	1	0
4	148860945	148993317	6	6	0
4	148993318	149115252	2	2	0
4	149115752	149365872	6	6	0
4	149366372	149729158	2	2	0
4	149729158	150382174	3		
4	150382174	150744961	2		
4	150744961	151142965	3	3	0
4	151143465	151154057	2	2	0
4	151154557	151186781	1	1	0
4	151186782	151199321	2	1	1
4	151199821	151336720	6	6	0
4	151337220	151502658	2	2	0
4	151503170	151761339	3	3	0
4	151761839	151813646	2	2	0
4	151814146	152021844	5	5	0
4	152022222	152146696	2	2	0
4	152147196	152201116	3	3	0
4	152201123	152989399	2	2	0
4	152989399	153498787	5	5	0
4	153498787	153562150	2	2	0
4	153564230	153830659	3	3	0
4	153831159	153881187	1	1	0
4	153881687	153896634	1	1	0
4	153896638	154191807	3	3	0
4	154192307	154451869	1	1	0
4	154451869	154541422	2	1	1
4	154541922	154590262	1	1	0
4	154590262	154624780	2	2	0
4	154624780	154766324	6	6	0
4	154766324	155158314	2	2	0
4	155160344	155219853	6	5	1
4	155220353	155287657	2	2	0
4	155288157	155552655	3	3	0
4	155552655	156297164	2	2	0
4	156297949	156680344	3	3	0
4	156680867	156720479	3	3	0
4	156720979	156825356	3	3	0
4	156826213	157681764	2	2	0
4	157681769	157892544	6	6	0
4	157893044	158203955	2	1	1
4	158203955	158281981	3	2	1
4	158282060	158540194	2	2	0
4	158540194	158828731	3		
4	158828731	159045134	2		
4	159045634	159136493	3	3	0
4	159138465	159537715	3	3	0
4	159538215	159566320	0	0	0
4	159567432	159573748	1	1	0
4	159573748	159611665	6	5	1
4	159612165	159620327	2	2	0
4	159620827	159640495	1	1	0
4	159642479	159727411	2	2	0
4	159727422	159779613	3	3	0
4	159780113	160259623	2	2	0
4	160260234	160391209	3	3	0
4	160391209	160482320	3		
4	160482320	160810318	1	1	0
4	160810318	160992539	3		
4	160992539	162085866	1	1	0
4	162085866	162213421	1	1	0
4	162213421	162307247	5	5	0
4	162307248	162646051	2	2	0
4	162646051	163032570	1	1	0
4	163033070	163558211	2	2	0
4	163558211	164030737	1	1	0
4	164031237	164264583	2	2	0
4	164265083	164341111	1	1	0
4	164341111	164395109	0	0	0
4	164395609	164736617	5	5	0
4	164736617	164852001	2		
4	164852001	165671534	1	1	0
4	165671534	165744699	5		
4	165744699	165836787	2		
4	165836877	165890994	9	9	0
4	165891084	165917078	2	1	1
4	165917078	165959804	0	0	0
4	165960304	166024308	1	1	0
4	166024808	166086041	0	0	0
4	166086041	166414483	5	5	0
4	166416687	166526825	3	3	0
4	166526825	166794954	1	1	0
4	166794956	166910719	3	3	0
4	166913878	166976411	3	3	0
4	166978295	167348753	2	2	0
4	167348753	167869032	1	1	0
4	167869032	167932533	3	2	1
4	167933033	168079235	3		
4	168079235	168575683	2	2	0
4	168575683	168867305	1		
4	168867305	169048293	3		
4	169048793	169258929	6	6	0
4	169258929	169351759	2	2	0
4	169353549	169825119	6	6	0
4	169825619	169888879	2	2	0
4	169888879	170115338	3	3	0
4	170115338	170383877	3	3	0
4	170384377	170400687	1	1	0
4	170401187	170508838	2	2	0
4	170509758	170613477	6	6	0
4	170613977	170640521	2	2	0
4	170641021	170980845	3	3	0
4	170982033	171304024	3	3	0
4	171304024	172846032	1	1	0
4	172846032	172991941	2	2	0
4	172991941	173115049	3		
4	173115049	173851798	2	2	0
4	173852298	174320589	6	6	0
4	174321089	174392878	1	1	0
4	174392878	174451420	6	5	1
4	174451920	174517497	2	1	1
4	174517497	174811350	1	1	0
4	174811350	175029845	3	3	0
4	175029845	175230044	3	3	0
4	175231014	175412376	3	3	0
4	175412378	175750436	3	3	0
4	175750936	175838940	3		
4	175839440	176008781	1	1	0
4	176008781	176873975	2	2	0
4	176873975	177083357	5	5	0
4	177084236	177094540	2	2	0
4	177095755	177162087	3	3	0
4	177162587	177929791	2	2	0
4	177929791	178273963	3	3	0
4	178274463	178417724	3	3	0
4	178417724	178668422	1	1	0
4	178668422	178911826	2	2	0
4	178911831	179039588	1		
4	179039588	179275699	0	0	0
4	179275699	179457324	2		
4	179457324	179838735	2		
4	179838735	182417801	1	1	0
4	182417801	182599426	3	3	0
4	182599426	182635751	2		
4	182635751	182853700	2		
4	182853700	183185023	1	1	0
4	183185023	183291238	2	2	0
4	183291238	183665449	3	3	0
4	183665949	183674804	6	6	0
4	183675446	184019440	0	0	0
4	184021324	184166796	3		
4	184169797	184189677	3	3	0
4	184190177	184407038	2	2	0
4	184407038	184577359	2	2	0
4	184577859	185252118	2	2	0
4	185252118	185350244	3	3	0
4	185350744	185582946	2	2	0
4	185582948	185618981	1	1	0
4	185620560	185646247	2	2	0
4	185646747	185678906	6	6	0
4	185678909	185687148	1	1	0
4	185687633	185701622	2	1	1
4	185701628	185726756	1	1	0
4	185726761	185772341	3	3	0
4	185772841	185939402	2	1	1
4	185939902	186083286	1	1	0
4	186083291	186180261	2	2	0
4	186180761	186296897	1	1	0
4	186298047	186318563	2	2	0
4	186320035	186329259	3	3	0
4	186329401	186342883	3	3	0
4	186343383	186361867	1	1	0
4	186362367	186384217	2	2	0
4	186384717	186446226	1	1	0
4	186446231	186548114	2	2	0
4	186548614	186577840	3	3	0
4	186578581	186599749	3	3	0
4	186600567	186696582	1	1	0
4	186696861	187002948	2	2	0
4	187003442	187193002	1	1	0
4	187194218	187209031	3	3	0
4	187209546	187513952	0	0	0
4	187514452	187518528	3	3	0
4	187518797	189026171	1	1	0
4	189026264	189123015	0	0	0
4	189123015	189409452	1	1	0
4	189409452	189787518	0	0	0
4	189787518	190395742	0	0	0
4	190395803	190804479	0	0	0
4	190804479	190863071	2	2	0
4	190864259	190878729	1	1	0
4	190879229	190905693	1	1	0
4	190906215	190906435	0	0	0
4	190906935	191010382	0	0	0
4	191013250	191043776	6	6	0
5	10500	163267	0	0	0
5	163269	183462	1	1	0
5	183465	205315	3	2	1
5	205336	227896	1	1	0
5	228396	424163	0	0	0
5	424663	459661	1	1	0
5	460161	1088558	0	0	0
5	1089037	1181076	1	1	0
5	1181076	1490009	0	0	0
5	1490509	1798555	0	0	0
5	1798636	2727235	0	0	0
5	2727235	2976299	1	1	0
5	2976299	3398348	0	0	0
5	3398348	3544007	1		
5	3544007	3609789	2	2	0
5	3609791	5235355	0	0	0
5	5237084	5320429	0	0	0
5	5320929	5441416	0	0	0
5	5443207	5473849	2	2	0
5	5476086	5691458	1	1	0
5	5691458	6093713	3		
5	6093713	6620454	1	1	0
5	6621976	6737820	3	3	0
5	6738762	7691012	1	1	0
5	7691512	7707997	1	1	0
5	7709362	7766273	3	3	0
5	7766773	7831201	3	3	0
5	7831201	7895321	3	3	0
5	7895821	7991823	2	2	0
5	7991823	8873509	1	1	0
5	8873509	9036875	2	2	0
5	9036876	9039677	1	1	0
5	9039767	9107632	2	1	1
5	9108132	9202362	3	2	1
5	9202372	9649004	2	2	0
5	9649004	9811275	3		
5	9811275	9955516	3		
5	9955516	10237144	1	1	0
5	10237644	10249539	1	1	0
5	10250039	10255054	6	6	0
5	10256003	10260485	2	1	1
5	10260985	10386485	1	1	0
5	10386985	10430156	3	3	0
5	10430656	10618641	1	1	0
5	10619141	11098724	2	2	0
5	11098730	11236866	1	1	0
5	11236869	11865514	3	3	0
5	11865514	12123254	2	2	0
5	12123254	12305431	2		
5	12305431	12578697	0	0	0
5	12578697	12979487	0	0	0
5	12979487	13234535	1		
5	13234535	13781266	2	2	0
5	13781766	13817846	3	3	0
5	13818346	13830330	1	1	0
5	13830660	13862879	1	1	0
5	13863379	13920859	3	3	0
5	13922127	13981320	1	1	0
5	13981320	14304031	3	2	1
5	14304531	14377554	1	1	0
5	14378054	14471711	3	3	0
5	14472659	14673832	1	1	0
5	14674332	14694359	2	2	0
5	14694364	14711189	3	3	0
5	14711202	14717008	2	2	0
5	14717508	14755453	1	1	0
5	14755953	14795852	2	2	0
5	14796352	15015809	3	3	0
5	15015809	15616268	2	2	0
5	15616768	15934707	1	1	0
5	15935207	16452060	2	2	0
5	16453068	16572304	6	6	0
5	16572804	16815788	2	2	0
5	16815797	16974285	1	1	0
5	16974285	17295532	3	3	0
5	17295532	17599344	1		
5	17599344	17799405	2	2	0
5	17799405	17926717	3		
5	17926717	18108591	2	2	0
5	18108591	18308652	1		
5	18308652	18545088	0	0	0
5	18545088	18836086	1	1	0
5	18836086	19090709	2		
5	19090709	19483490	1	1	0
5	19483495	19612010	3	3	0
5	19612510	19961900	1	1	0
5	19961900	20254999	2		
5	20256170	20413482	1	1	0
5	20413482	20557109	3		
5	20557109	20683235	2		
5	20683235	20810646	3		
5	20810646	21084116	1		
5	21084116	21317087	2	2	0
5	21317087	21405843	1		
5	21405843	21462083	1	1	0
5	21462583	21501865	7	7	0
5	21502365	21551901	0	0	0
5	21551901	21764513	1	1	0
5	21765013	21889612	3	3	0
5	21889612	22077887	1	1	0
5	22078387	22205991	3	3	0
5	22205991	22816209	1	1	0
5	22816209	23017460	3	2	1
5	23017460	23470875	1	1	0
5	23470875	23526832	2	2	0
5	23526882	23564839	2	2	0
5	23564839	23582695	0	0	0
5	23582695	23939815	0	0	0
5	23939815	24491745	1	1	0
5	24491748	25136093	2	2	0
5	25136093	25317774	0	0	0
5	25317774	25626630	0	0	0
5	25626630	26886238	0	0	0
5	26886738	26987705	3	3	0
5	26988205	27111815	1	1	0
5	27111815	27347634	0	0	0
5	27347634	29470007	1	1	0
5	29470007	29742106	3	3	0
5	29742106	30612823	1	1	0
5	30612823	30975622	2		
5	30975622	31157022	1	1	0
5	31157022	31312906	3	3	0
5	31313406	31324373	1	1	0
5	31324375	31483715	3	3	0
5	31484941	31508239	0	0	0
5	31508739	31515669	2	2	0
5	31516169	31534511	6	5	1
5	31534951	31540445	3	2	1
5	31540945	31745696	1	1	0
5	31745696	32016251	2	2	0
5	32016751	32072391	1	1	0
5	32073997	32109517	3	2	1
5	32109518	32192092	1	1	0
5	32192092	32263364	2	2	0
5	32263864	32333951	3	3	0
5	32333951	32380417	7	7	0
5	32380917	32394567	3	2	1
5	32395217	32551608	2	2	0
5	32551608	32715964	1	1	0
5	32716464	32882346	2	2	0
5	32882346	33224295	1	1	0
5	33224295	33314281	3		
5	33314281	33451901	5	5	0
5	33452401	33458782	2	2	0
5	33459761	33623766	1	1	0
5	33624266	33662221	2	2	0
5	33662721	33734250	2		
5	33734250	33944204	2	2	0
5	33944704	33984858	1	1	0
5	33986268	33994253	3	2	1
5	33994753	34008267	6		
5	34008767	34043218	2	2	0
5	34043247	34123977	3		
5	34124477	34286548	11	11	0
5	34286548	34397344	2		
5	34397344	34812003	2	2	0
5	34812215	34821233	6	6	0
5	34821733	34907660	2	2	0
5	34907665	34919020	3	3	0
5	34920571	34936375	2	2	0
5	34937417	35003235	1	1	0
5	35003735	35013247	2	2	0
5	35014094	35086451	3	3	0
5	35086951	35702449	2	2	0
5	35704647	35921359	5	5	0
5	35921859	35962971	3	3	0
5	35963471	36013447	1	1	0
5	36013447	36051367	2	2	0
5	36051867	36151105	3	3	0
5	36151605	36170589	8	8	0
5	36171492	36181983	6	6	0
5	36181988	36183758	1	1	0
5	36183860	36201285	2	2	0
5	36201785	36211402	0	0	0
5	36211902	36225769	6	6	0
5	36226495	36257918	7	7	0
5	36258418	36270133	3	3	0
5	36271080	36498865	2	2	0
5	36498865	36684011	5	5	0
5	36684015	36995878	2	2	0
5	36996333	37035977	1		
5	37036477	37045710	3		
5	37046167	37064007	3		
5	37064012	37121885	2	2	0
5	37122458	37162736	5		
5	37164318	37169666	3		
5	37170117	37179619	0	0	0
5	37180933	37195416	3		
5	37195916	37201163	3		
5	37201663	37224803	2		
5	37225303	37307548	0	0	0
5	37308048	37331284	3		
5	37331784	37378908	1	1	0
5	37379408	37697187	2	2	0
5	37697687	37792830	3	3	0
5	37792830	38476364	2	2	0
5	38476365	38506740	1	1	0
5	38507240	38704202	2	2	0
5	38704202	38886727	1	1	0
5	38887227	38919456	3	3	0
5	38919494	38971427	3	3	0
5	38971927	39126315	2	2	0
5	39127809	39270787	3	3	0
5	39271287	39308439	2	2	0
5	39311078	39363898	1	1	0
5	39364398	39375196	3	3	0
5	39376096	39389057	3	3	0
5	39389088	39424381	7	7	0
5	39424881	39554053	7		
5	39554053	39901069	2		
5	39901069	40826890	3	3	0
5	40827150	41033305	2	2	0
5	41033329	41061896	6	6	0
5	41064491	41172593	2	2	0
5	41173093	41347915	3	2	1
5	41347915	41510020	2	2	0
5	41510520	41749084	1	1	0
5	41749584	41793593	2		
5	41794093	41824024	6	6	0
5	41824024	41887493	8	8	0
5	41887493	41927352	3	3	0
5	41928681	41941840	3		
5	41942340	42238420	0	0	0
5	42238420	42442817	3		
5	42442817	42647811	3	3	0
5	42648311	42762052	2	2	0
5	42762552	42843877	1	1	0
5	42843877	42950210	0	0	0
5	42950210	43119607	6	6	0
5	43120107	43139500	3	3	0
5	43140000	43175164	0	0	0
5	43175236	43244669	3	3	0
5	43245169	43330308	3	2	1
5	43330308	43446726	2	2	0
5	43447226	43514360	1	1	0
5	43514860	43533969	3	2	1
5	43535041	43647431	3	3	0
5	43647931	43659359	2	2	0
5	43659362	44140837	1	1	0
5	44140837	44249033	2		
5	44249033	44389191	3	3	0
5	44389691	44699255	2		
5	44699255	44871477	6	6	0
5	44871477	44963707	1		
5	44963707	45429358	1	1	0
5	45429358	45499057	3		
5	45499057	45662554	3		
5	45662554	45733129	7	7	0
5	45733129	46150866	0	0	0
5	46150866	46405141	2		
5	49406141	49638785	0	0	0
5	49638785	49723389	1	1	0
5	49723889	49850091	1		
5	49850091	50053060	5	5	0
5	50055442	50142412	3	3	0
5	50142912	50549189	1		
5	50549189	50687355	2	2	0
5	50689288	50817510	2	1	1
5	50817510	50998088	0	0	0
5	50998088	51160608	2		
5	51160608	51938451	2	2	0
5	51938451	52083246	3	3	0
5	52083746	52145326	8	8	0
5	52145826	52869505	3	3	0
5	52870005	52900686	6	6	0
5	52901186	53179266	0	0	0
5	53179766	53181925	2	2	0
5	53181930	54140063	3	3	0
5	54140063	54320598	2	2	0
5	54320602	54401306	1	1	0
5	54401314	54409817	2	2	0
5	54409827	54460933	6	6	0
5	54460933	54468997	3	3	0
5	54469497	54564810	1	1	0
5	54565310	54578519	1	1	0
5	54579019	54623657	6	6	0
5	54624523	54639323	3	2	1
5	54640316	54662784	1	1	0
5	54663284	54960709	2	2	0
5	54961209	55033277	1	1	0
5	55033777	55042146	1		
5	55042646	55082575	3	3	0
5	55083671	55164801	2	2	0
5	55168096	55209475	3		
5	55210529	55243564	2	2	0
5	55244064	55297652	6	6	0
5	55297663	55337964	1	1	0
5	55337964	55412573	1	1	0
5	55412601	55759951	2	2	0
5	55760637	56188727	3	3	0
5	56189227	56206433	9	9	0
5	56206805	56246513	3	3	0
5	56248502	56578871	2	2	0
5	56578871	56778306	1	1	0
5	56778391	57602855	2	2	0
5	57602855	57837641	3	3	0
5	57838141	58246225	2	2	0
5	58246225	59117895	3	3	0
5	59117895	59856327	2	2	0
5	59856327	59940689	3	2	1
5	59941303	60170522	2	2	0
5	60171022	60447815	2	2	0
5	60448685	60458299	2	2	0
5	60458799	60768025	3		
5	60768525	61401956	2	2	0
5	61401956	61625334	1	1	0
5	61625334	61647861	3	3	0
5	61648361	61694710	1	1	0
5	61695210	61745872	3	2	1
5	61747555	61810658	1	1	0
5	61811158	61876478	2	2	0
5	61876480	62016847	1		
5	62016847	62182772	0	0	0
5	62182772	62328248	2		
5	62328248	62673754	2		
5	62673754	63313711	1	1	0
5	63313711	63667080	3	2	1
5	63668443	63837647	1	1	0
5	63837647	63890588	2	2	0
5	63890590	64268667	3	3	0
5	64269167	64444074	2	2	0
5	64444742	64466651	2	1	1
5	64467151	64519615	2		
5	64520115	64555869	3		
5	64556369	64838716	2	2	0
5	64839216	64875417	6	6	0
5	64875917	64904555	2	2	0
5	64905055	64946906	6	6	0
5	64948281	64968139	2	2	0
5	64968639	65029140	3	3	0
5	65029640	65058918	3	3	0
5	65059418	65108199	0	0	0
5	65108699	65203867	2	1	1
5	65203867	65319208	2	2	0
5	65320143	65334366	2	2	0
5	65338902	65454804	3	3	0
5	65454982	65465382	2	2	0
5	65465882	65641046	1	1	0
5	65641046	66085654	2	2	0
5	66086154	66710830	5	5	0
5	66710830	67091753	2	2	0
5	67091753	67345701	5	5	0
5	67345701	67535874	2	2	0
5	67536374	67939640	3	3	0
5	67939640	68083438	2		
5	68083438	68353060	1	1	0
5	68353060	68410364	0	0	0
5	68411082	68505779	1	1	0
5	68506084	68531352	3	3	0
5	68531852	68603861	0	0	0
5	68604361	68648156	0	0	0
5	68648656	68664583	0	0	0
5	68665612	68680039	3	3	0
5	68680539	68691754	0	0	0
5	68692254	68728590	0	0	0
5	68728731	68740156	2	2	0
5	68740656	68829990	2	2	0
5	68830490	68860314	1		
5	68861947	68873107	0	0	0
5	68874481	68898818	1		
5	68899318	68939899	2	2	0
5	68940399	68950223	3		
5	68950723	68969446	2		
5	68969446	69194755	0	0	0
5	69194756	69198990	3		
5	69199490	69208320	0	0	0
5	69208820	69216623	7		
5	69217123	69320655	1		
5	69321155	69337594	0	0	0
5	69338094	69405139	0	0	0
5	69405139	69428774	2		
5	69429274	69497156	0	0	0
5	69497656	69521652	6	6	0
5	69522152	69548963	3		
5	69548963	69659962	1		
5	69659962	69733475	0	0	0
5	69733975	69768829	1		
5	69769329	69787019	2	2	0
5	69787519	69864251	6	6	0
5	69864251	70085202	2	2	0
5	70085702	70213011	0	0	0
5	70213511	70275835	0	0	0
5	70276335	70418922	1	1	0
5	70419422	70423905	0	0	0
5	70424405	70493043	3		
5	70493543	70530094	10	10	0
5	70530175	70677534	2	2	0
5	70677534	70792579	3	3	0
5	70793079	70818338	5	5	0
5	70818587	70827585	2		
5	70828085	71145783	1	1	0
5	71145783	71481823	2	2	0
5	71482323	71495830	6	6	0
5	71495835	71519644	1	1	0
5	71520144	71591548	6	6	0
5	71593379	71618176	0	0	0
5	71618676	71630261	5		
5	71630761	71688685	3	3	0
5	71688685	71840203	3	3	0
5	71840203	72167884	2	2	0
5	72168384	72329968	1	1	0
5	72330468	72427731	2	2	0
5	72428231	72687532	1	1	0
5	72687532	72793708	3	3	0
5	72794208	72851443	2	2	0
5	72853376	72872241	3	2	1
5	72872741	73048259	1	1	0
5	73048759	73076578	3	3	0
5	73077078	73136594	3	2	1
5	73137094	73357876	2	2	0
5	73357876	73776952	3	3	0
5	73776952	74016074	2	2	0
5	74016077	74046531	3		
5	74047208	74078858	2	2	0
5	74078859	74136033	6	6	0
5	74137350	74251854	1	1	0
5	74251854	74403456	2	2	0
5	74403956	74442575	1	1	0
5	74442575	74532733	3	3	0
5	74533233	74639845	3	2	1
5	74639987	74652305	1	1	0
5	74654459	74712863	3	2	1
5	74715134	74801979	3		
5	74802479	74863967	8		
5	74865154	74886459	6	5	1
